tweet_id,review_text,hs,m_hs,annotation_id,created_at,updated_at,lead_time,phase,annotator_name,source
1462449796896236032,@TwitterUser MSM haben mich nach rechts gedrängt,0,0,202,2022-02-21 06:33:51,2022-02-21T06:33:51.209654Z,22.548,2.1,5,gmhp7k
1477963119033004032,Neues aus der Anstalt,0,0,201,2022-02-21 06:33:27,2022-02-21T06:33:27.898323Z,29.123,2.1,5,gmhp7k
hasoc_de_1730,da kann man gut lachen wenn man sich schön die Taschen füllen kann und  auf seine Themen Scheisst 💩💩  selber fressen macht dick!!+was interessieren mich andere+,0,0,200,2022-02-21 06:32:57,2022-02-21T06:32:57.825333Z,27.778,2.1,5,hasoc_2019
1463185099357396992,Mashalla der geliebte   wie in Anallah etz´allah geschaffen hat. ♥,0,0,199,2022-02-21 06:32:29,2022-02-21T06:32:29.363040Z,20.612,2.1,5,gmhp7k
1123695657523585024,@TwitterUser die ist so dumm,1,0,197,2022-02-21 06:31:56,2022-02-21T06:31:56.270306Z,23.027,2.1,5,gmhp7k
1478012829684879104,@TwitterUser ich spreche kein türkisch,0,0,422,2022-02-27 19:15:13,2022-02-27T19:15:13.820282Z,5.734,2.2,3,gmhp7k
1481253612105966080,"@TwitterUser Ängste von Wohlstandskindern, die weder die Natur noch die Grundsätze der menschlichen Existenz verstehen, weil sie die mediale Rhetorik nicht wirklich hinterfragen.",0,0,421,2022-02-27 19:15:07,2022-02-27T19:15:07.602353Z,34.784,2.2,3,gmhp7k
1481315684126793984,"@TwitterUser Himmel, wie peinlich... 🙄",0,0,420,2022-02-27 19:14:32,2022-02-27T19:14:32.465902Z,14.952,2.2,3,gmhp7k
1127117572032409984,"@TwitterUser Wir waren Könige und Scheisse, neger",1,0,418,2022-02-27 19:14:07,2022-02-27T19:14:07.061133Z,16.322,2.2,3,gmhp7k
1473661765103803904,@TwitterUser Vielleicht habe ich Dich falsch verstanden. Wie nochmal haben die Kolonialisten die Bürgerkriege in Afrika verursacht?,0,0,417,2022-02-27 19:13:50,2022-02-27T19:13:50.345434Z,13.723,2.2,3,gmhp7k
1482338882221978112,Der Typ ist einfach nur ein Psycho.,1,0,416,2022-02-27 19:13:24,2022-02-27T19:13:24.108493Z,7.588,2.2,3,gmhp7k
1102278543449473024,@TwitterUser Diese Verbrecher sollen doch in ihrem gelobten Land verrecken!!!,1,0,415,2022-02-27 19:13:16,2022-02-27T19:13:16.180584Z,12.212,2.2,3,10.1016/j.osnem.2020.100071
1476562881244192769,@TwitterUser bg sogar bro code regel 1 du hure,1,1,414,2022-02-27 19:13:03,2022-02-27T19:13:03.584196Z,9.413,2.2,3,gmhp7k
1481360402881655040,"@TwitterUser Dumm ist wer Dummes  von sich gibt - und unsagbar dumm ist wer dumme, grüne Ideologie wiederkäut- ich danke all meinen Vorfahren für Ihren Mut - ich hab weitergemacht in dieser Tradition mit 3 Kindern, die zusammen mit meiner Frau mein ganzes  Leben sind …",1,0,413,2022-02-27 19:12:53,2022-02-27T19:12:53.800791Z,16.6,2.2,3,gmhp7k
1460156449766756096,@TwitterUser Dann darf ich den auch abholzen wenn er mir gehört.,0,0,412,2022-02-27 19:12:36,2022-02-27T19:12:36.760955Z,7.283,2.2,3,gmhp7k
1458428024232235008,@TwitterUser Wir werden von h ampelmännerinnen regiert.,1,0,410,2022-02-27 19:12:17,2022-02-27T19:12:17.156125Z,13.22,2.2,3,gmhp7k
1476255432213770244,@TwitterUser lieber ficken,0,0,409,2022-02-27 19:12:03,2022-02-27T19:12:03.598676Z,15.1,2.2,3,gmhp7k
1094925760115208196,"@TwitterUser Alle Abschieben,haben hier nichts zu suchen diese Frauen-Unterdrücker!!!",1,0,408,2022-02-27 19:11:48,2022-02-27T19:11:48.148844Z,9.076,2.2,3,10.1016/j.osnem.2020.100071
1126179859884125952,"Ein Rapper, der in seinen Texten hauptsächlich misogyne scheiße von sich gibt und sich als misogynes Arschloch insz…",1,0,407,2022-02-27 19:11:38,2022-02-27T19:11:38.110746Z,29.865,2.2,3,gmhp7k
1126035504527548032,Scheiss GEISTERRADLER!!🤮🤢😡,0,0,406,2022-02-27 19:11:07,2022-02-27T19:11:07.827833Z,20.616,2.2,3,gmhp7k
1483339250070429952,Putin bräuchte doch bloß ein paar muslimische Kämpfer aus dem Kaukasus nach Deutschland schicken. Unsere Politiker würden sich vor Freude in die Hose machen angesichts dieser Vielfalt.,1,0,405,2022-02-27 19:10:46,2022-02-27T19:10:46.790733Z,26.748,2.2,3,gmhp7k
1472261180420985088,"@TwitterUser Die behauptet haben, dass es zwei Geschlechter gibt.",0,0,404,2022-02-27 19:10:19,2022-02-27T19:10:19.640412Z,7.925,2.2,3,gmhp7k
1477267996515127040,"@TwitterUser ja, werd ich machen",0,0,403,2022-02-27 19:10:11,2022-02-27T19:10:11.342065Z,6.245,2.2,3,gmhp7k
1471795156047258112,"🤡 ""Regulierter Zugriff auf Kommunikation ist keine Zensur"" 🤡",0,0,402,2022-02-27 19:10:03,2022-02-27T19:10:03.971020Z,12.694,2.2,3,gmhp7k
1464875640323198976,"jetzt fängt diese ""jingle bells"" und ""white christmas"" scheisze wieder an.",0,0,401,2022-02-27 19:09:50,2022-02-27T19:09:50.893212Z,9.455,2.2,3,gmhp7k
1283049114213723904,@TwitterUser Ist Rüdiger Hoffmann ein Hurensohn? War nur ne Frage ;),0,0,400,2022-02-27 19:09:41,2022-02-27T19:09:41.057565Z,17.878,2.2,3,gmhp7k
1480791874713518080,@TwitterUser Diese armen Menschen,0,0,398,2022-02-27 19:09:14,2022-02-27T19:09:14.790063Z,4.667,2.2,3,gmhp7k
1482410241341932032,@TwitterUser Recht und Unrecht sind subjektiv.,0,0,396,2022-02-27 19:08:52,2022-02-27T19:08:52.539978Z,4.518,2.2,3,gmhp7k
1381258068143525888,@TwitterUser Läuft ja bestens in China und Russland. Spacken.,1,0,394,2022-02-27 19:08:28,2022-02-27T19:08:28.981630Z,9.737,2.2,3,gmhp7k
1441020066120805888,@TwitterUser Nein in ottobrunn ist das Treffen bereits um 0500 Uhr.,0,0,393,2022-02-27 19:08:18,2022-02-27T19:08:18.797942Z,12.774,2.2,3,gmhp7k
1468667239662596096,da hat sich ukraine wie polen damals verkalkuliert,0,0,392,2022-02-27 19:08:05,2022-02-27T19:08:05.234117Z,8.203,2.2,3,gmhp7k
1438524929876451072,@TwitterUser Ich finde Weißrussland ist für euch ein sehr schönes Reiseziel mit dem Fahrrad.,0,0,390,2022-02-27 19:07:16,2022-02-27T19:07:16.981335Z,5.964,2.2,3,gmhp7k
1478654789764461056,@TwitterUser Das ist ja gerade die Doppelmoral. PoC dürfen unsere Kultur vereinnahmen wie sie wollen. Umgekehrt sei das aber Rassismus.,0,0,388,2022-02-27 19:06:43,2022-02-27T19:06:43.493728Z,34.557,2.2,3,gmhp7k
1476254111796547590,@TwitterUser Danke fotze,1,1,387,2022-02-27 19:06:08,2022-02-27T19:06:08.585240Z,6.568,2.2,3,gmhp7k
1110841960942788992,@TwitterUser Danke dafür Axel Voss,0,0,386,2022-02-27 19:06:01,2022-02-27T19:06:01.586662Z,32.607,2.2,3,gmhp7k
1425572028397071872,@TwitterUser Die Currywurst ist ein Instrument zur Unterdrückung aller Frauen. Erfunden wurde sie vom weißen Patriarchat.,0,0,385,2022-02-27 19:05:28,2022-02-27T19:05:28.603556Z,64.525,2.2,3,gmhp7k
hasoc_de_99,"@TwitterUser ich nenne jeden einen Barbaren, der aus religiösem Fanatismus Musikinstrumente zerstört. Wobei Barbar noch sehr milde ist.    VOR ALLEM DIE VOLLIDIOTEN, DIE ORGELN ZERSTÖREN!!     Und überhaupt Kirchenzerstörer!",1,0,384,2022-02-27 19:04:23,2022-02-27T19:04:23.178119Z,33.722,2.2,3,hasoc_2019
1476465884323618825,@TwitterUser Erklärt den Traum.Die Angst vergessen zu werden so eine Bitch,1,1,383,2022-02-27 19:03:49,2022-02-27T19:03:49.083537Z,313.724,2.2,3,gmhp7k
1482808679170727936,"@TwitterUser Die ""Rechte""  ist vielfach marktwirtschaftlich orientiert und interessiert sich daher nicht für die Höhe der Löhne die Arbeitnehmer und Arbeitgeber untereinander aushandeln.",0,0,382,2022-02-27 18:58:34,2022-02-27T18:58:34.995518Z,31.665,2.2,3,gmhp7k
1216314158674784000,"@TwitterUser Coole Show, muss ich mir auch mal ansehen.",0,0,381,2022-02-27 18:58:03,2022-02-27T18:58:03.017786Z,7.016,2.2,3,gmhp7k
1433886698144928000,@TwitterUser Ich bringe noch Ochs und esel mit,0,0,380,2022-02-27 18:57:55,2022-02-27T18:57:55.276389Z,8.572,2.2,3,gmhp7k
1339917823188020992,"@TwitterUser Hallo weißer cis-Mann. Danke, dass du uns deinen Standpunkt mansplainst.",0,0,379,2022-02-27 18:57:46,2022-02-27T18:57:46.342836Z,31.896,2.2,3,gmhp7k
1392593165073456896,@TwitterUser Braun und rot sind der Demokratien Tod,1,0,377,2022-02-27 18:57:08,2022-02-27T18:57:08.986817Z,22.855,2.2,3,gmhp7k
1260871305718530048,"@TwitterUser Wo sind die PoC-Virologinnen die uns erklären, dass das Virus vom weißen Mann verbreitet wird um marginalisierte Person*innen zu unterdrücken?",1,1,376,2022-02-27 18:56:45,2022-02-27T18:56:45.769395Z,91.386,2.2,3,gmhp7k
1482048888060228096,@TwitterUser Geht scheissen sagt der Wiener,0,0,375,2022-02-27 18:55:13,2022-02-27T18:55:13.972267Z,23.948,2.2,3,gmhp7k
1454202080219090944,@TwitterUser Hier wird auch dir geholfen ;),0,0,374,2022-02-27 18:54:49,2022-02-27T18:54:49.650731Z,14.147,2.2,3,gmhp7k
1362845595254332928,@TwitterUser Sind Sie sich da sicher? Bildung ist wohl immer die Lösung für alles. Der Täter von Hanau hat Abitur gemacht und an der Uni Bayreuth zum Diplom studiert. War das nicht genug Bildung?,0,0,373,2022-02-27 18:54:35,2022-02-27T18:54:35.145639Z,21.616,2.2,3,gmhp7k
1481186485160325120,"@TwitterUser Tragisch, wenn man sein ganzes Leben nach Dingen ausrichtet, die man letztendlich nicht einmal versteht.",0,0,372,2022-02-27 18:54:13,2022-02-27T18:54:13.097588Z,59.775,2.2,3,gmhp7k
1476562881244192769,@TwitterUser bg sogar bro code regel 1 du hure,1,1,567,2022-03-02 09:45:49,2022-03-03T10:29:15.969145Z,100.804,2.2,0,gmhp7k
1483339250070429952,Putin bräuchte doch bloß ein paar muslimische Kämpfer aus dem Kaukasus nach Deutschland schicken. Unsere Politiker würden sich vor Freude in die Hose machen angesichts dieser Vielfalt.,1,0,575,2022-03-02 10:05:29,2022-03-02T20:49:19.857216Z,2000.302,2.2,0,gmhp7k
1126035504527548032,Scheiss GEISTERRADLER!!🤮🤢😡,1,0,576,2022-03-02 10:09:17,2022-03-02T10:09:17.937116Z,3.403,2.2,0,gmhp7k
1478012829684879104,@TwitterUser ich spreche kein türkisch,0,0,573,2022-03-02 09:51:04,2022-03-02T09:51:04.899169Z,5.231,2.2,0,gmhp7k
1481253612105966080,"@TwitterUser Ängste von Wohlstandskindern, die weder die Natur noch die Grundsätze der menschlichen Existenz verstehen, weil sie die mediale Rhetorik nicht wirklich hinterfragen.",0,0,572,2022-03-02 09:50:58,2022-03-02T09:50:58.912453Z,67.043,2.2,0,gmhp7k
1481315684126793984,"@TwitterUser Himmel, wie peinlich... 🙄",0,0,571,2022-03-02 09:49:51,2022-03-02T09:49:51.215214Z,6.025,2.2,0,gmhp7k
1127117572032409984,"@TwitterUser Wir waren Könige und Scheisse, neger",1,0,569,2022-03-02 09:49:37,2022-03-02T09:49:37.133927Z,155.017,2.2,0,gmhp7k
1473661765103803904,@TwitterUser Vielleicht habe ich Dich falsch verstanden. Wie nochmal haben die Kolonialisten die Bürgerkriege in Afrika verursacht?,0,0,568,2022-03-02 09:46:57,2022-03-02T09:46:57.341433Z,67.35,2.2,0,gmhp7k
1482338882221978112,Der Typ ist einfach nur ein Psycho.,1,0,566,2022-03-02 09:37:03,2022-03-02T09:37:03.746449Z,6.822,2.2,0,gmhp7k
1102278543449473024,@TwitterUser Diese Verbrecher sollen doch in ihrem gelobten Land verrecken!!!,1,0,565,2022-03-02 09:36:55,2022-03-02T09:36:55.798422Z,89.22,2.2,0,10.1016/j.osnem.2020.100071
1481360402881655040,"@TwitterUser Dumm ist wer Dummes  von sich gibt - und unsagbar dumm ist wer dumme, grüne Ideologie wiederkäut- ich danke all meinen Vorfahren für Ihren Mut - ich hab weitergemacht in dieser Tradition mit 3 Kindern, die zusammen mit meiner Frau mein ganzes  Leben sind …",1,0,563,2022-03-02 09:34:40,2022-03-02T09:34:40.418239Z,25.555,2.2,0,gmhp7k
1460156449766756096,@TwitterUser Dann darf ich den auch abholzen wenn er mir gehört.,0,0,562,2022-03-02 09:33:57,2022-03-02T09:33:57.308426Z,15.532,2.2,0,gmhp7k
1458428024232235008,@TwitterUser Wir werden von h ampelmännerinnen regiert.,1,0,560,2022-03-02 09:33:30,2022-03-02T09:33:30.806652Z,29.078,2.2,0,gmhp7k
1476255432213770244,@TwitterUser lieber ficken,1,0,559,2022-03-02 09:33:00,2022-03-02T09:33:00.723079Z,8.698,2.2,0,gmhp7k
1094925760115208196,"@TwitterUser Alle Abschieben,haben hier nichts zu suchen diese Frauen-Unterdrücker!!!",1,0,558,2022-03-02 09:32:51,2022-03-02T09:32:51.142456Z,12.001,2.2,0,10.1016/j.osnem.2020.100071
1126179859884125952,"Ein Rapper, der in seinen Texten hauptsächlich misogyne scheiße von sich gibt und sich als misogynes Arschloch insz…",1,0,557,2022-03-02 09:32:38,2022-03-02T09:32:38.170687Z,25.196,2.2,0,gmhp7k
1472261180420985088,"@TwitterUser Die behauptet haben, dass es zwei Geschlechter gibt.",0,0,554,2022-03-02 09:30:56,2022-03-02T09:30:56.455698Z,12.757,2.2,0,gmhp7k
1477267996515127040,"@TwitterUser ja, werd ich machen",0,0,553,2022-03-02 09:30:42,2022-03-02T09:30:42.392326Z,5.672,2.2,0,gmhp7k
1471795156047258112,"🤡 ""Regulierter Zugriff auf Kommunikation ist keine Zensur"" 🤡",0,0,552,2022-03-02 09:30:34,2022-03-02T09:30:34.576752Z,7.873,2.2,0,gmhp7k
1464875640323198976,"jetzt fängt diese ""jingle bells"" und ""white christmas"" scheisze wieder an.",0,0,551,2022-03-02 09:30:25,2022-03-02T09:30:25.832952Z,9.821,2.2,0,gmhp7k
1283049114213723904,@TwitterUser Ist Rüdiger Hoffmann ein Hurensohn? War nur ne Frage ;),1,0,550,2022-03-02 09:30:14,2022-03-02T09:30:14.793775Z,10.111,2.2,0,gmhp7k
1480791874713518080,@TwitterUser Diese armen Menschen,0,0,548,2022-03-02 09:29:51,2022-03-02T09:29:51.050907Z,16.836,2.2,0,gmhp7k
1482410241341932032,@TwitterUser Recht und Unrecht sind subjektiv.,0,0,546,2022-03-02 09:27:14,2022-03-02T09:27:14.163108Z,5.445,2.2,0,gmhp7k
1381258068143525888,@TwitterUser Läuft ja bestens in China und Russland. Spacken.,1,0,544,2022-03-02 09:26:16,2022-03-02T09:26:16.312669Z,11.697,2.2,0,gmhp7k
1441020066120805888,@TwitterUser Nein in ottobrunn ist das Treffen bereits um 0500 Uhr.,0,0,543,2022-03-02 09:26:03,2022-03-02T09:26:03.927003Z,4.029,2.2,0,gmhp7k
1468667239662596096,da hat sich ukraine wie polen damals verkalkuliert,0,0,542,2022-03-02 09:25:59,2022-03-02T09:25:59.139565Z,14.325,2.2,0,gmhp7k
1438524929876451072,@TwitterUser Ich finde Weißrussland ist für euch ein sehr schönes Reiseziel mit dem Fahrrad.,0,0,540,2022-03-02 09:25:02,2022-03-02T09:25:02.330741Z,7.468,2.2,0,gmhp7k
1478654789764461056,@TwitterUser Das ist ja gerade die Doppelmoral. PoC dürfen unsere Kultur vereinnahmen wie sie wollen. Umgekehrt sei das aber Rassismus.,1,0,539,2022-03-02 09:24:53,2022-03-02T09:24:53.856911Z,3.972,2.2,0,gmhp7k
1425572028397071872,@TwitterUser Die Currywurst ist ein Instrument zur Unterdrückung aller Frauen. Erfunden wurde sie vom weißen Patriarchat.,0,0,538,2022-03-02 09:23:26,2022-03-02T09:23:26.055752Z,107.136,2.2,0,gmhp7k
hasoc_de_99,"@TwitterUser ich nenne jeden einen Barbaren, der aus religiösem Fanatismus Musikinstrumente zerstört. Wobei Barbar noch sehr milde ist.    VOR ALLEM DIE VOLLIDIOTEN, DIE ORGELN ZERSTÖREN!!     Und überhaupt Kirchenzerstörer!",1,0,537,2022-03-02 09:21:37,2022-03-02T09:21:37.784954Z,3.587,2.2,0,hasoc_2019
1476254111796547590,@TwitterUser Danke fotze,1,1,536,2022-03-02 08:38:21,2022-03-02T08:38:21.523061Z,4.733,2.2,0,gmhp7k
1110841960942788992,@TwitterUser Danke dafür Axel Voss,0,0,535,2022-03-02 08:38:14,2022-03-02T08:38:14.434586Z,3.8,2.2,0,gmhp7k
1476465884323618825,@TwitterUser Erklärt den Traum.Die Angst vergessen zu werden so eine Bitch,1,1,534,2022-03-02 08:37:36,2022-03-02T08:37:36.105412Z,16.521,2.2,0,gmhp7k
1482808679170727936,"@TwitterUser Die ""Rechte""  ist vielfach marktwirtschaftlich orientiert und interessiert sich daher nicht für die Höhe der Löhne die Arbeitnehmer und Arbeitgeber untereinander aushandeln.",0,0,533,2022-03-02 08:37:16,2022-03-02T08:37:16.343798Z,11.299,2.2,0,gmhp7k
1216314158674784000,"@TwitterUser Coole Show, muss ich mir auch mal ansehen.",0,0,532,2022-03-02 08:37:02,2022-03-02T08:37:02.523159Z,5.411,2.2,0,gmhp7k
1433886698144928000,@TwitterUser Ich bringe noch Ochs und esel mit,0,0,531,2022-03-02 08:36:53,2022-03-02T08:36:53.459970Z,8.042,2.2,0,gmhp7k
1339917823188020992,"@TwitterUser Hallo weißer cis-Mann. Danke, dass du uns deinen Standpunkt mansplainst.",0,0,530,2022-03-02 08:36:42,2022-03-02T08:36:42.899225Z,56.403,2.2,0,gmhp7k
1392593165073456896,@TwitterUser Braun und rot sind der Demokratien Tod,0,0,528,2022-03-02 08:35:08,2022-03-02T08:35:08.766495Z,16.121,2.2,0,gmhp7k
1260871305718530048,"@TwitterUser Wo sind die PoC-Virologinnen die uns erklären, dass das Virus vom weißen Mann verbreitet wird um marginalisierte Person*innen zu unterdrücken?",1,1,527,2022-03-02 08:34:49,2022-03-02T08:34:49.988245Z,4.627,2.2,0,gmhp7k
1482048888060228096,@TwitterUser Geht scheissen sagt der Wiener,0,0,526,2022-03-02 08:32:22,2022-03-02T08:32:22.141825Z,3.121,2.2,0,gmhp7k
1454202080219090944,@TwitterUser Hier wird auch dir geholfen ;),0,0,525,2022-03-02 08:29:43,2022-03-02T08:29:43.139213Z,10.75,2.2,0,gmhp7k
1362845595254332928,@TwitterUser Sind Sie sich da sicher? Bildung ist wohl immer die Lösung für alles. Der Täter von Hanau hat Abitur gemacht und an der Uni Bayreuth zum Diplom studiert. War das nicht genug Bildung?,0,0,524,2022-03-02 08:29:31,2022-03-02T08:29:31.725377Z,40.877,2.2,0,gmhp7k
1481186485160325120,"@TwitterUser Tragisch, wenn man sein ganzes Leben nach Dingen ausrichtet, die man letztendlich nicht einmal versteht.",0,0,523,2022-03-02 08:28:50,2022-03-02T08:28:50.106169Z,298.857,2.2,0,gmhp7k
1478012829684879104,@TwitterUser ich spreche kein türkisch,0,0,627,2022-03-02 16:51:56,2022-03-02T16:51:56.943535Z,4.345,2.2,4,gmhp7k
1481253612105966080,"@TwitterUser Ängste von Wohlstandskindern, die weder die Natur noch die Grundsätze der menschlichen Existenz verstehen, weil sie die mediale Rhetorik nicht wirklich hinterfragen.",0,0,626,2022-03-02 16:51:51,2022-03-02T16:51:51.552814Z,8.42,2.2,4,gmhp7k
1481315684126793984,"@TwitterUser Himmel, wie peinlich... 🙄",0,0,625,2022-03-02 16:51:42,2022-03-02T16:51:42.472259Z,3.637,2.2,4,gmhp7k
1127117572032409984,"@TwitterUser Wir waren Könige und Scheisse, neger",1,0,623,2022-03-02 16:51:30,2022-03-02T16:51:30.585388Z,15.67,2.2,4,gmhp7k
1473661765103803904,@TwitterUser Vielleicht habe ich Dich falsch verstanden. Wie nochmal haben die Kolonialisten die Bürgerkriege in Afrika verursacht?,0,0,622,2022-03-02 16:51:14,2022-03-02T16:51:14.507271Z,15.25,2.2,4,gmhp7k
1482338882221978112,Der Typ ist einfach nur ein Psycho.,1,0,621,2022-03-02 16:50:58,2022-03-02T16:50:58.815373Z,6.933,2.2,4,gmhp7k
1102278543449473024,@TwitterUser Diese Verbrecher sollen doch in ihrem gelobten Land verrecken!!!,1,0,620,2022-03-02 16:50:51,2022-03-02T16:50:51.442666Z,6.414,2.2,4,10.1016/j.osnem.2020.100071
1476562881244192769,@TwitterUser bg sogar bro code regel 1 du hure,1,1,619,2022-03-02 16:50:44,2022-03-02T16:50:44.617926Z,16.28,2.2,4,gmhp7k
1481360402881655040,"@TwitterUser Dumm ist wer Dummes  von sich gibt - und unsagbar dumm ist wer dumme, grüne Ideologie wiederkäut- ich danke all meinen Vorfahren für Ihren Mut - ich hab weitergemacht in dieser Tradition mit 3 Kindern, die zusammen mit meiner Frau mein ganzes  Leben sind …",1,0,618,2022-03-02 16:50:27,2022-03-02T16:50:27.948646Z,26.268,2.2,4,gmhp7k
1460156449766756096,@TwitterUser Dann darf ich den auch abholzen wenn er mir gehört.,0,0,617,2022-03-02 16:50:01,2022-03-02T16:50:01.193957Z,18.287,2.2,4,gmhp7k
1458428024232235008,@TwitterUser Wir werden von h ampelmännerinnen regiert.,1,0,615,2022-03-02 16:49:04,2022-03-02T16:49:04.050258Z,10.347,2.2,4,gmhp7k
1476255432213770244,@TwitterUser lieber ficken,0,0,614,2022-03-02 16:48:52,2022-03-02T16:48:52.636477Z,4.228,2.2,4,gmhp7k
1094925760115208196,"@TwitterUser Alle Abschieben,haben hier nichts zu suchen diese Frauen-Unterdrücker!!!",1,0,613,2022-03-02 16:48:47,2022-03-02T16:48:47.848885Z,8.129,2.2,4,10.1016/j.osnem.2020.100071
1126179859884125952,"Ein Rapper, der in seinen Texten hauptsächlich misogyne scheiße von sich gibt und sich als misogynes Arschloch insz…",1,0,612,2022-03-02 16:48:38,2022-03-02T16:48:38.941165Z,41.157,2.2,4,gmhp7k
1126035504527548032,Scheiss GEISTERRADLER!!🤮🤢😡,1,0,611,2022-03-02 16:47:57,2022-03-02T16:47:57.129596Z,9.523,2.2,4,gmhp7k
1483339250070429952,Putin bräuchte doch bloß ein paar muslimische Kämpfer aus dem Kaukasus nach Deutschland schicken. Unsere Politiker würden sich vor Freude in die Hose machen angesichts dieser Vielfalt.,1,0,610,2022-03-02 16:47:47,2022-03-02T16:47:47.052077Z,15.016,2.2,4,gmhp7k
1472261180420985088,"@TwitterUser Die behauptet haben, dass es zwei Geschlechter gibt.",0,0,609,2022-03-02 16:47:31,2022-03-02T16:47:31.468961Z,10.853,2.2,4,gmhp7k
1477267996515127040,"@TwitterUser ja, werd ich machen",0,0,608,2022-03-02 16:47:20,2022-03-02T16:47:20.072567Z,3.511,2.2,4,gmhp7k
1471795156047258112,"🤡 ""Regulierter Zugriff auf Kommunikation ist keine Zensur"" 🤡",0,0,607,2022-03-02 16:47:15,2022-03-02T16:47:15.954640Z,4.261,2.2,4,gmhp7k
1464875640323198976,"jetzt fängt diese ""jingle bells"" und ""white christmas"" scheisze wieder an.",0,0,606,2022-03-02 16:47:11,2022-03-02T16:47:11.098814Z,21.518,2.2,4,gmhp7k
1283049114213723904,@TwitterUser Ist Rüdiger Hoffmann ein Hurensohn? War nur ne Frage ;),1,0,605,2022-03-02 16:46:48,2022-03-02T16:46:48.946319Z,26.373,2.2,4,gmhp7k
1480791874713518080,@TwitterUser Diese armen Menschen,0,0,603,2022-03-02 16:46:16,2022-03-02T16:46:16.897714Z,3.408,2.2,4,gmhp7k
1482410241341932032,@TwitterUser Recht und Unrecht sind subjektiv.,0,0,601,2022-03-02 16:46:01,2022-03-02T16:46:01.440690Z,7.378,2.2,4,gmhp7k
1381258068143525888,@TwitterUser Läuft ja bestens in China und Russland. Spacken.,1,0,599,2022-03-02 16:45:22,2022-03-02T16:45:22.540589Z,5.979,2.2,4,gmhp7k
1441020066120805888,@TwitterUser Nein in ottobrunn ist das Treffen bereits um 0500 Uhr.,0,0,598,2022-03-02 16:45:15,2022-03-02T16:45:15.946316Z,5.223,2.2,4,gmhp7k
1468667239662596096,da hat sich ukraine wie polen damals verkalkuliert,0,0,597,2022-03-02 16:45:09,2022-03-02T16:45:09.621089Z,5.936,2.2,4,gmhp7k
1438524929876451072,@TwitterUser Ich finde Weißrussland ist für euch ein sehr schönes Reiseziel mit dem Fahrrad.,0,0,595,2022-03-02 16:44:54,2022-03-02T16:44:54.352899Z,7.44,2.2,4,gmhp7k
1478654789764461056,@TwitterUser Das ist ja gerade die Doppelmoral. PoC dürfen unsere Kultur vereinnahmen wie sie wollen. Umgekehrt sei das aber Rassismus.,1,0,594,2022-03-02 16:44:46,2022-03-02T16:44:46.299865Z,25.102,2.2,4,gmhp7k
1476254111796547590,@TwitterUser Danke fotze,1,1,593,2022-03-02 16:44:20,2022-03-02T16:44:20.550181Z,8.979,2.2,4,gmhp7k
1110841960942788992,@TwitterUser Danke dafür Axel Voss,0,0,592,2022-03-02 16:44:11,2022-03-02T16:44:11.030010Z,3.388,2.2,4,gmhp7k
1425572028397071872,@TwitterUser Die Currywurst ist ein Instrument zur Unterdrückung aller Frauen. Erfunden wurde sie vom weißen Patriarchat.,0,0,591,2022-03-02 16:44:06,2022-03-02T16:44:06.660006Z,43.881,2.2,4,gmhp7k
hasoc_de_99,"@TwitterUser ich nenne jeden einen Barbaren, der aus religiösem Fanatismus Musikinstrumente zerstört. Wobei Barbar noch sehr milde ist.    VOR ALLEM DIE VOLLIDIOTEN, DIE ORGELN ZERSTÖREN!!     Und überhaupt Kirchenzerstörer!",1,0,590,2022-03-02 16:43:22,2022-03-02T16:43:22.112394Z,33.716,2.2,4,hasoc_2019
1476465884323618825,@TwitterUser Erklärt den Traum.Die Angst vergessen zu werden so eine Bitch,1,1,589,2022-03-02 16:42:47,2022-03-02T16:42:47.764808Z,21.981,2.2,4,gmhp7k
1482808679170727936,"@TwitterUser Die ""Rechte""  ist vielfach marktwirtschaftlich orientiert und interessiert sich daher nicht für die Höhe der Löhne die Arbeitnehmer und Arbeitgeber untereinander aushandeln.",0,0,588,2022-03-02 16:42:25,2022-03-02T16:42:25.133914Z,17.54,2.2,4,gmhp7k
1216314158674784000,"@TwitterUser Coole Show, muss ich mir auch mal ansehen.",0,0,587,2022-03-02 16:42:06,2022-03-02T16:42:06.870007Z,6.686,2.2,4,gmhp7k
1433886698144928000,@TwitterUser Ich bringe noch Ochs und esel mit,0,0,586,2022-03-02 16:41:59,2022-03-02T16:41:59.563440Z,5.682,2.2,4,gmhp7k
1339917823188020992,"@TwitterUser Hallo weißer cis-Mann. Danke, dass du uns deinen Standpunkt mansplainst.",1,0,585,2022-03-02 16:41:53,2022-03-02T16:41:53.269484Z,74.305,2.2,4,gmhp7k
1392593165073456896,@TwitterUser Braun und rot sind der Demokratien Tod,1,0,583,2022-03-02 16:40:31,2022-03-02T16:40:31.733149Z,33.836,2.2,4,gmhp7k
1260871305718530048,"@TwitterUser Wo sind die PoC-Virologinnen die uns erklären, dass das Virus vom weißen Mann verbreitet wird um marginalisierte Person*innen zu unterdrücken?",1,0,582,2022-03-02 16:39:57,2022-03-02T16:39:57.319522Z,32.496,2.2,4,gmhp7k
1482048888060228096,@TwitterUser Geht scheissen sagt der Wiener,0,0,581,2022-03-02 16:39:24,2022-03-02T16:39:24.132674Z,8.678,2.2,4,gmhp7k
